stem,x_param,theta1_deg,omega1_deg_s
3.2V_1.25Hz,1.2500,1.8256,-12.6565
3.2V_1.25Hz,1.2500,-8.3747,-353.5329
3.2V_1.25Hz,1.2500,-18.0124,-383.1395
3.2V_1.25Hz,1.2500,-0.9944,-520.8218
3.2V_1.25Hz,1.2500,-9.1706,-355.9659
3.2V_1.25Hz,1.2500,-25.3516,-401.0463
3.2V_1.25Hz,1.2500,-29.9869,-373.0412
3.2V_1.25Hz,1.2500,-9.7136,-375.6844
3.2V_1.25Hz,1.2500,-39.1664,-416.8084
3.2V_1.25Hz,1.2500,-12.8591,-357.7699
3.2V_1.25Hz,1.2500,-25.7566,-460.9364
3.2V_1.25Hz,1.2500,-15.0681,-412.6342
3.2V_1.25Hz,1.2500,-42.7063,-384.2259
3.2V_1.25Hz,1.2500,-12.5661,-348.6403
3.2V_1.25Hz,1.2500,-29.8411,-497.5302
3.2V_1.25Hz,1.2500,-33.6259,-467.9886
3.2V_1.25Hz,1.2500,-31.3294,-402.1923
3.2V_1.25Hz,1.2500,-8.0678,-477.9122
3.2V_1.25Hz,1.2500,-33.6369,-436.2627
3.2V_1.25Hz,1.2500,-27.2342,-358.7758
3.2V_1.25Hz,1.2500,-2.3456,-422.2507
3.2V_1.25Hz,1.2500,-29.0352,-487.0233
3.2V_1.25Hz,1.2500,-18.2467,-443.9902
3.2V_1.25Hz,1.2500,-21.5237,-440.8848
3.2V_1.25Hz,1.2500,5.3512,-172.2441
3.2V_1.25Hz,1.2500,-1.3141,-363.3699
3.2V_1.25Hz,1.2500,-25.4018,-439.1848
3.2V_1.25Hz,1.2500,-30.5897,-399.4169
3.2V_1.25Hz,1.2500,-29.6534,-405.6886
3.2V_1.25Hz,1.2500,-35.2134,-440.5686
3.2V_1.25Hz,1.2500,-30.2374,-411.3773
3.2V_1.25Hz,1.2500,-7.2102,-489.1181
3.2V_1.25Hz,1.2500,-32.7921,-447.2616
3.2V_1.25Hz,1.2500,-30.5286,-359.8235
3.2V_1.25Hz,1.2500,-25.8476,-371.3534
3.2V_1.25Hz,1.2500,-36.5655,-343.6464
3.2V_1.25Hz,1.2500,-43.0280,-541.6765
3.2V_1.25Hz,1.2500,-37.3973,-581.8590
3.2V_1.25Hz,1.2500,-30.1596,-381.1174
3.2V_1.25Hz,1.2500,-11.6051,-429.3245
3.2V_1.25Hz,1.2500,-16.8709,-395.2108
3.2V_1.25Hz,1.2500,-22.8982,-455.5195
3.2V_1.25Hz,1.2500,-14.1932,-501.0888
3.2V_1.25Hz,1.2500,9.0940,-348.4164
3.2V_1.25Hz,1.2500,-6.5048,-357.9477
3.2V_1.25Hz,1.2500,-27.3775,-432.2053
3.2V_1.25Hz,1.2500,-30.0826,-411.3771
3.2V_1.25Hz,1.2500,-32.5272,-443.5543
3.2V_1.25Hz,1.2500,-7.1772,-515.2200
3.2V_1.25Hz,1.2500,-22.3136,-461.1060
3.2V_1.25Hz,1.2500,-36.6347,-437.0222
3.2V_1.25Hz,1.2500,-30.2012,-399.9480
3.2V_1.25Hz,1.2500,-6.8970,-487.5098
3.2V_1.25Hz,1.2500,-26.1301,-608.3914
3.2V_1.25Hz,1.2500,-39.2875,-552.4124
3.2V_1.25Hz,1.2500,-36.6766,-564.7753
3.2V_1.25Hz,1.2500,-31.5411,-490.4587
3.2V_1.25Hz,1.2500,-24.3101,-637.3816
3.2V_1.25Hz,1.2500,-41.3387,-516.3556
3.2V_1.25Hz,1.2500,-38.4136,-549.9973
3.2V_1.25Hz,1.2500,-35.0760,-570.4470
3.2V_1.25Hz,1.2500,-27.3686,-441.7971
3.2V_1.25Hz,1.2500,-16.7030,-393.8408
3.2V_1.25Hz,1.2500,-11.6172,-500.2364
3.2V_1.25Hz,1.2500,-29.9969,-408.4832
3.2V_1.25Hz,1.2500,-39.8428,-535.8332
3.2V_1.25Hz,1.2500,-37.5995,-558.3084
3.2V_1.25Hz,1.2500,-40.8184,-548.0287
3.2V_1.25Hz,1.2500,-32.7177,-514.0404
3.2V_1.25Hz,1.2500,-30.3571,-614.6950
3.2V_1.25Hz,1.2500,-43.4921,-536.1642
3.2V_1.25Hz,1.2500,-32.6948,-541.4516
3.2V_1.25Hz,1.2500,-22.4218,-515.7897
3.2V_1.25Hz,1.2500,-32.1753,-574.0021
3.2V_1.25Hz,1.2500,-39.5864,-534.4106
3.2V_1.25Hz,1.2500,-34.9170,-579.0503
3.2V_1.25Hz,1.2500,-28.1510,-404.3651
3.2V_1.25Hz,1.2500,-8.0289,-431.8430
3.2V_1.25Hz,1.2500,-17.5143,-399.7650
3.2V_1.25Hz,1.2500,-28.8009,-350.9002
3.2V_1.25Hz,1.2500,-26.1462,-583.1998
3.2V_1.25Hz,1.2500,-40.4873,-504.7222
3.2V_1.25Hz,1.2500,-37.2232,-570.1592
3.2V_1.25Hz,1.2500,-35.7611,-584.9706
3.2V_1.25Hz,1.2500,-28.1941,-407.4162
3.2V_1.25Hz,1.2500,-24.5600,-443.8464
3.2V_1.25Hz,1.2500,-48.1283,-506.0958
3.2V_1.25Hz,1.2500,-32.5899,-591.9769
3.2V_1.25Hz,1.2500,-40.3556,-576.6198
3.2V_1.25Hz,1.2500,-36.2594,-573.9197
3.2V_1.25Hz,1.2500,-27.2209,-403.3873
3.2V_1.25Hz,1.2500,-22.5510,-412.0176
3.2V_1.25Hz,1.2500,-41.3389,-439.3904
3.2V_1.25Hz,1.2500,-23.2428,-399.2632
3.2V_1.25Hz,1.2500,-12.2069,-393.4368
3.2V_1.25Hz,1.2500,-47.2034,-432.0044
3.2V_1.25Hz,1.2500,-24.6754,-336.7135
3.2V_1.25Hz,1.2500,-29.8828,-375.5805
3.2V_1.25Hz,1.2500,-12.8236,-525.6250
3.2V_1.25Hz,1.2500,-31.3924,-341.3767
3.2V_1.25Hz,1.2500,-32.5678,-417.7304
3.2V_1.25Hz,1.2500,-30.4031,-634.3494
3.2V_1.25Hz,1.2500,-41.0899,-443.9257
3.2V_1.25Hz,1.2500,-27.1124,-625.5029
3.2V_1.26Hz,1.2600,60.4900,-187.7982
3.2V_1.26Hz,1.2600,21.9120,36.7159
3.2V_1.26Hz,1.2600,57.0622,-310.4606
3.2V_1.26Hz,1.2600,61.9111,-198.4811
3.2V_1.26Hz,1.2600,25.8330,9.6248
3.2V_1.26Hz,1.2600,52.0008,-211.7777
3.2V_1.26Hz,1.2600,56.0964,-416.5472
3.2V_1.26Hz,1.2600,61.0299,-253.7686
3.2V_1.26Hz,1.2600,54.8850,-16.9259
3.2V_1.26Hz,1.2600,45.7563,-405.6416
3.2V_1.26Hz,1.2600,57.8528,-210.3900
3.2V_1.26Hz,1.2600,37.2520,-482.2034
3.2V_1.26Hz,1.2600,54.5647,-438.0590
3.2V_1.26Hz,1.2600,59.9239,-248.8288
3.2V_1.26Hz,1.2600,25.8224,134.8673
3.2V_1.26Hz,1.2600,52.8634,-290.0637
3.2V_1.26Hz,1.2600,64.9121,-241.8872
3.2V_1.26Hz,1.2600,28.0025,-153.2389
3.2V_1.26Hz,1.2600,51.8134,-268.7109
3.2V_1.26Hz,1.2600,63.5551,-349.8669
3.2V_1.26Hz,1.2600,60.1140,-233.0592
3.2V_1.26Hz,1.2600,25.4616,158.2948
3.2V_1.26Hz,1.2600,50.0079,-232.2258
3.2V_1.26Hz,1.2600,50.8594,-507.8748
3.2V_1.26Hz,1.2600,70.4413,-265.9010
3.2V_1.26Hz,1.2600,62.9327,-318.0057
3.2V_1.26Hz,1.2600,71.7377,-234.7197
3.2V_1.26Hz,1.2600,42.2951,-433.8131
3.2V_1.26Hz,1.2600,53.4201,-482.1828
3.2V_1.26Hz,1.2600,72.9269,-243.0883
3.2V_1.26Hz,1.2600,51.5136,-291.0735
3.2V_1.26Hz,1.2600,63.2948,-273.6950
3.2V_1.26Hz,1.2600,58.2313,-284.7874
3.2V_1.26Hz,1.2600,61.4169,-256.8357
3.2V_1.26Hz,1.2600,59.5705,-257.7248
3.2V_1.26Hz,1.2600,58.9122,-263.9251
3.2V_1.26Hz,1.2600,58.3876,-237.3470
3.2V_1.26Hz,1.2600,53.3082,-238.5684
3.2V_1.26Hz,1.2600,60.8029,-208.9447
3.2V_1.26Hz,1.2600,52.3575,-297.9962
3.2V_1.26Hz,1.2600,61.4930,-265.0614
3.2V_1.26Hz,1.2600,70.7761,-248.9939
3.2V_1.26Hz,1.2600,61.5449,-187.5604
3.2V_1.26Hz,1.2600,40.4941,-426.3949
3.2V_1.26Hz,1.2600,66.1440,-259.5758
3.2V_1.26Hz,1.2600,55.4444,-487.1179
3.2V_1.26Hz,1.2600,71.4481,-256.1618
3.2V_1.26Hz,1.2600,56.4515,-312.8200
3.2V_1.26Hz,1.2600,43.6820,-385.2917
3.2V_1.26Hz,1.2600,69.1528,-256.6925
3.2V_1.26Hz,1.2600,61.8701,-192.4156
3.2V_1.26Hz,1.2600,33.6551,-409.1619
3.2V_1.26Hz,1.2600,50.8930,-480.0518
3.2V_1.26Hz,1.2600,67.3891,-247.1021
3.2V_1.26Hz,1.2600,67.1532,-266.5152
3.2V_1.26Hz,1.2600,47.8624,-535.0345
3.2V_1.26Hz,1.2600,41.8445,-437.1156
3.2V_1.26Hz,1.2600,65.6456,-161.4079
3.2V_1.26Hz,1.2600,35.8354,-422.3743
3.2V_1.26Hz,1.2600,68.8403,-183.3057
3.2V_1.26Hz,1.2600,38.1933,-419.1870
3.2V_1.26Hz,1.2600,51.5111,-477.5090
3.2V_1.26Hz,1.2600,69.3899,-325.2799
3.2V_1.26Hz,1.2600,73.2198,-36.9782
3.2V_1.26Hz,1.2600,64.4450,62.8711
3.2V_1.26Hz,1.2600,48.4682,-344.0549
3.2V_1.26Hz,1.2600,49.4610,-440.2027
3.2V_1.26Hz,1.2600,69.8637,-265.9248
3.2V_1.26Hz,1.2600,58.1375,-431.6916
3.2V_1.26Hz,1.2600,74.5894,-229.9953
3.2V_1.26Hz,1.2600,48.3732,-423.4933
3.2V_1.26Hz,1.2600,68.7566,-316.4830
3.2V_1.26Hz,1.2600,68.2661,-56.3843
3.2V_1.26Hz,1.2600,50.4387,-138.4517
3.2V_1.26Hz,1.2600,23.7992,125.9727
3.2V_1.26Hz,1.2600,61.0405,-339.7919
3.2V_1.26Hz,1.2600,64.5508,-230.3076
3.2V_1.26Hz,1.2600,31.8174,-56.7462
3.2V_1.26Hz,1.2600,76.9801,-209.5787
3.2V_1.26Hz,1.2600,57.5293,-245.6982
3.2V_1.26Hz,1.2600,43.1128,-460.4201
3.2V_1.26Hz,1.2600,55.6845,-512.1358
3.2V_1.26Hz,1.2600,67.0320,-268.9480
3.2V_1.26Hz,1.2600,24.3135,178.0707
3.2V_1.26Hz,1.2600,51.2057,-218.3949
3.2V_1.26Hz,1.2600,60.3148,-400.9872
3.2V_1.26Hz,1.2600,70.9185,-82.2899
3.2V_1.26Hz,1.2600,43.1716,-52.4317
3.2V_1.26Hz,1.2600,21.6114,58.6119
3.2V_1.26Hz,1.2600,56.6347,-299.1430
3.2V_1.26Hz,1.2600,67.3501,-229.2109
3.2V_1.26Hz,1.2600,32.0351,-1.8758
3.2V_1.26Hz,1.2600,59.8308,-318.1832
3.2V_1.26Hz,1.2600,64.1806,-230.1763
3.2V_1.26Hz,1.2600,30.7938,-12.2823
3.2V_1.26Hz,1.2600,75.1904,-215.8181
3.2V_1.26Hz,1.2600,61.1540,-42.7515
3.2V_1.26Hz,1.2600,51.4301,-183.0692
3.2V_1.26Hz,1.2600,26.1240,156.5591
3.2V_1.26Hz,1.2600,58.1598,-330.8233
3.2V_1.26Hz,1.2600,64.4076,-217.0193
3.2V_1.26Hz,1.2600,32.4622,1.6918
3.2V_1.26Hz,1.2600,61.4669,-325.5577
3.2V_1.26Hz,1.2600,64.8411,-192.7024
3.2V_1.26Hz,1.2600,37.9598,-463.8899
3.2V_1.26Hz,1.2600,43.3440,-10.6315
3.2V_1.26Hz,1.2600,57.3330,-66.2548
3.2V_1.26Hz,1.2600,56.3532,-235.9686
3.2V_1.26Hz,1.2600,69.4685,-283.4442
3.2V_1.26Hz,1.2600,62.3158,-265.7843
3.2V_1.26Hz,1.2600,61.1636,-354.6999
3.2V_1.26Hz,1.2600,61.5731,-214.9394
3.2V_1.26Hz,1.2600,56.1297,-285.2349
3.2V_1.26Hz,1.2600,58.1998,-260.0973
3.2V_1.26Hz,1.2600,58.0720,-370.3629
3.2V_1.26Hz,1.2600,59.7486,-274.0161
3.2V_1.26Hz,1.2600,56.0945,-297.5228
3.2V_1.26Hz,1.2600,56.7494,-285.0453
3.2V_1.26Hz,1.2600,57.4820,-285.8679
3.2V_1.26Hz,1.2600,58.1393,-286.0581
3.2V_1.26Hz,1.2600,56.1446,-299.5908
3.2V_1.26Hz,1.2600,59.1470,-293.2178
3.2V_1.26Hz,1.2600,57.4938,-315.4566
3.2V_1.26Hz,1.2600,64.5312,-302.3252
3.2V_1.26Hz,1.2600,68.7362,-271.6029
3.2V_1.26Hz,1.2600,54.8742,-292.5223
3.2V_1.26Hz,1.2600,62.2282,-295.7258
3.2V_1.26Hz,1.2600,64.2695,-284.4763
3.2V_1.26Hz,1.2600,57.3714,-307.0107
3.2V_1.26Hz,1.2600,59.2107,-307.5020
3.2V_1.26Hz,1.2600,59.0573,-319.1407
3.2V_1.26Hz,1.2600,59.7780,-297.9873
3.2V_1.26Hz,1.2600,60.1443,-308.5491
3.2V_1.26Hz,1.2600,60.7346,-316.7062
3.2V_1.26Hz,1.2600,63.4002,-302.6944
3.2V_1.26Hz,1.2600,66.3719,-267.6701
3.2V_1.26Hz,1.2600,55.5469,-296.8819
3.2V_1.26Hz,1.2600,56.4369,-307.0596
3.2V_1.26Hz,1.2600,58.6373,-310.1824
3.2V_1.26Hz,1.2600,60.9012,-306.6290
3.2V_1.26Hz,1.2600,63.8321,-313.5328
3.2V_1.26Hz,1.2600,64.9524,-272.1960
3.2V_1.26Hz,1.2600,56.0364,-259.8261
3.2V_1.26Hz,1.2600,56.3676,-250.5650
3.2V_1.26Hz,1.2600,60.0906,-211.3163
3.2V_1.26Hz,1.2600,29.6885,-325.3599
3.2V_1.26Hz,1.2600,50.9999,-73.3381
3.2V_1.26Hz,1.2600,54.0588,-218.2027
3.2V_1.26Hz,1.2600,32.1430,18.6847
3.2V_1.26Hz,1.2600,49.6481,-179.3675
3.2V_1.26Hz,1.2600,57.6483,-172.8586
3.2V_1.26Hz,1.2600,67.9450,-181.4923
3.2V_1.26Hz,1.2600,36.3644,-492.7759
3.2V_1.26Hz,1.2600,59.8607,-401.9142
3.2V_1.26Hz,1.2600,63.3230,-33.4791
3.2V_1.26Hz,1.2600,48.7151,-196.3911
3.2V_1.26Hz,1.2600,27.9884,116.8948
3.2V_1.26Hz,1.2600,68.7525,-258.7126
3.2V_1.27Hz,1.2700,49.4997,-347.9501
3.2V_1.27Hz,1.2700,60.6906,-291.5324
3.2V_1.27Hz,1.2700,42.4409,-312.8266
3.2V_1.27Hz,1.2700,53.1736,-305.1166
3.2V_1.27Hz,1.2700,48.5388,-403.4956
3.2V_1.27Hz,1.2700,52.1319,-313.5827
3.2V_1.27Hz,1.2700,49.0132,-409.5559
3.2V_1.27Hz,1.2700,26.2708,-188.2463
3.2V_1.27Hz,1.2700,36.8370,0.3584
3.2V_1.27Hz,1.2700,47.8080,-399.2208
3.2V_1.27Hz,1.2700,50.8229,-272.7628
3.2V_1.27Hz,1.2700,25.4886,-317.6962
3.2V_1.27Hz,1.2700,40.7599,-554.9576
3.2V_1.27Hz,1.2700,54.0202,-327.8775
3.2V_1.27Hz,1.2700,28.2117,77.6950
3.2V_1.27Hz,1.2700,41.8304,-292.9498
3.2V_1.27Hz,1.2700,62.8223,-381.7107
3.2V_1.27Hz,1.2700,23.1853,-184.9131
3.2V_1.27Hz,1.2700,48.6136,-159.7972
3.2V_1.27Hz,1.2700,49.1788,-244.2953
3.2V_1.27Hz,1.2700,43.5446,-524.7118
3.2V_1.27Hz,1.2700,52.5733,-326.4710
3.2V_1.27Hz,1.2700,33.1660,58.2762
3.2V_1.27Hz,1.2700,44.6332,-304.6614
3.2V_1.27Hz,1.2700,56.3318,-400.7318
3.2V_1.27Hz,1.2700,25.8544,-81.4371
3.2V_1.27Hz,1.2700,47.0139,-208.3828
3.2V_1.27Hz,1.2700,35.0947,-393.7256
3.2V_1.27Hz,1.2700,61.7744,-449.1272
3.2V_1.27Hz,1.2700,57.6368,-289.7342
3.2V_1.27Hz,1.2700,28.7060,44.7491
3.2V_1.27Hz,1.2700,62.9150,-367.3847
3.2V_1.27Hz,1.2700,54.5223,-97.2116
3.2V_1.27Hz,1.2700,21.3618,-404.1056
3.2V_1.27Hz,1.2700,45.9569,-122.2471
3.2V_1.27Hz,1.2700,51.6005,-220.9645
3.2V_1.27Hz,1.2700,56.5466,-284.2266
3.2V_1.27Hz,1.2700,44.7503,-385.4551
3.2V_1.27Hz,1.2700,47.7913,-379.3932
3.2V_1.27Hz,1.2700,53.6301,-307.8534
3.2V_1.27Hz,1.2700,50.8225,-283.2701
3.2V_1.27Hz,1.2700,45.0411,-320.5280
3.2V_1.27Hz,1.2700,51.7830,-304.1633
3.2V_1.27Hz,1.2700,48.7264,-318.9843
3.2V_1.27Hz,1.2700,49.9946,-348.5410
3.2V_1.27Hz,1.2700,51.0284,-361.6305
3.2V_1.27Hz,1.2700,51.7769,-359.5274
3.2V_1.27Hz,1.2700,51.4099,-367.8781
3.2V_1.27Hz,1.2700,49.0263,-366.0352
3.2V_1.27Hz,1.2700,47.9534,-394.0688
3.2V_1.27Hz,1.2700,59.2657,-343.1592
3.2V_1.27Hz,1.2700,43.9495,-380.8073
3.2V_1.27Hz,1.2700,46.1754,-364.7241
3.2V_1.27Hz,1.2700,49.1630,-408.3237
3.2V_1.27Hz,1.2700,68.9122,-295.8114
3.2V_1.27Hz,1.2700,31.6103,-546.1533
3.2V_1.27Hz,1.2700,30.3658,-305.8891
3.2V_1.27Hz,1.2700,50.7733,-338.6231
3.2V_1.27Hz,1.2700,62.2045,-294.0542
3.2V_1.27Hz,1.2700,28.3960,-448.0383
3.2V_1.27Hz,1.2700,34.6220,-288.5232
3.2V_1.27Hz,1.2700,53.9970,-334.0476
3.2V_1.27Hz,1.2700,51.2050,-151.1917
3.2V_1.27Hz,1.2700,51.4586,-284.8113
3.2V_1.27Hz,1.2700,60.9429,-293.4915
3.2V_1.27Hz,1.2700,37.3713,-446.2544
3.2V_1.27Hz,1.2700,38.5147,-565.7743
3.2V_1.27Hz,1.2700,67.3866,-329.6915
3.2V_1.27Hz,1.2700,25.4421,-271.8483
3.2V_1.27Hz,1.2700,51.4141,-135.1992
3.2V_1.27Hz,1.2700,49.7163,-277.4322
3.2V_1.27Hz,1.2700,28.2441,-380.8053
3.2V_1.27Hz,1.2700,54.6648,-273.6447
3.2V_1.27Hz,1.2700,43.2440,-364.0363
3.2V_1.27Hz,1.2700,50.7102,-344.2637
3.2V_1.27Hz,1.2700,47.0199,-354.7169
3.2V_1.27Hz,1.2700,49.3245,-375.9635
3.2V_1.27Hz,1.2700,55.1409,-352.4752
3.2V_1.27Hz,1.2700,48.6408,-379.2955
3.2V_1.27Hz,1.2700,49.4882,-372.7712
3.2V_1.27Hz,1.2700,49.6609,-368.3650
3.2V_1.27Hz,1.2700,50.1931,-380.2759
3.2V_1.27Hz,1.2700,59.7751,-360.4355
3.2V_1.27Hz,1.2700,45.9232,-376.4158
3.2V_1.27Hz,1.2700,49.7745,-379.7026
3.2V_1.27Hz,1.2700,69.3545,-299.1028
3.2V_1.27Hz,1.2700,22.9524,-281.8176
3.2V_1.27Hz,1.2700,27.2680,-220.4797
3.2V_1.27Hz,1.2700,54.6742,-120.3832
3.2V_1.27Hz,1.2700,45.2532,-186.8992
3.2V_1.27Hz,1.2700,50.8509,-158.4020
3.2V_1.27Hz,1.2700,44.9092,-339.2996
3.2V_1.27Hz,1.2700,29.5882,-24.8519
3.2V_1.27Hz,1.2700,45.9551,-203.6277
3.2V_1.27Hz,1.2700,50.8933,-157.8760
3.2V_1.27Hz,1.2700,49.7812,-278.8528
3.2V_1.27Hz,1.2700,59.2097,-305.1409
3.2V_1.27Hz,1.2700,54.0545,-266.5783
3.2V_1.27Hz,1.2700,22.9965,-354.2365
3.2V_1.27Hz,1.2700,54.7462,-449.4021
3.2V_1.27Hz,1.2700,53.0447,-222.9372
3.2V_1.27Hz,1.2700,19.3289,-181.5750
3.2V_1.27Hz,1.2700,54.1957,-198.1256
3.2V_1.27Hz,1.2700,52.3912,-367.6533
3.2V_1.27Hz,1.2700,27.9618,-299.6195
3.2V_1.27Hz,1.2700,45.1143,-439.6937
3.2V_1.27Hz,1.2700,54.2486,-355.0271
3.2V_1.27Hz,1.2700,63.1268,-304.4742
3.2V_1.27Hz,1.2700,41.5964,-471.6466
3.2V_1.27Hz,1.2700,50.8924,-241.7498
3.2V_1.27Hz,1.2700,23.6588,-32.5316
3.2V_1.27Hz,1.2700,44.8112,-291.8407
3.2V_1.27Hz,1.2700,63.6494,-330.6259
3.2V_1.27Hz,1.2700,41.7203,-364.3315
3.2V_1.27Hz,1.2700,54.8145,-327.4239
3.2V_1.27Hz,1.2700,42.7349,-353.0832
3.2V_1.27Hz,1.2700,49.1084,-346.4894
3.2V_1.27Hz,1.2700,47.6983,-356.5325
3.2V_1.27Hz,1.2700,49.3366,-380.0411
3.2V_1.27Hz,1.2700,60.8000,-328.2341
3.2V_1.27Hz,1.2700,53.8055,-288.3826
3.2V_1.27Hz,1.2700,48.8610,-277.1861
3.2V_1.27Hz,1.2700,25.9386,-314.7067
3.2V_1.27Hz,1.2700,33.6655,-374.5957
3.2V_1.27Hz,1.2700,33.8101,-321.0037
3.2V_1.27Hz,1.2700,60.5191,-342.6852
3.2V_1.27Hz,1.2700,54.2846,-305.9714
3.2V_1.27Hz,1.2700,41.4777,-347.3528
3.2V_1.27Hz,1.2700,54.9545,-375.8776
3.2V_1.27Hz,1.2700,61.8062,-318.3205
3.2V_1.27Hz,1.2700,56.7131,-267.8879
3.2V_1.27Hz,1.2700,33.5136,-386.6624
3.2V_1.27Hz,1.2700,51.6227,-480.9555
3.2V_1.27Hz,1.2700,52.3525,-556.4282
3.2V_1.27Hz,1.2700,58.1201,-218.9793
3.2V_1.27Hz,1.2700,24.4906,-491.1121
3.2V_1.27Hz,1.2700,54.4159,-487.0197
3.2V_1.27Hz,1.2700,57.6555,-176.0574
3.2V_1.27Hz,1.2700,53.1729,-266.7376
3.2V_1.27Hz,1.2700,53.4226,-332.6841
3.2V_1.27Hz,1.2700,28.5393,-510.4466
3.2V_1.27Hz,1.2700,29.6151,-329.7908
3.2V_1.27Hz,1.2700,30.8005,-355.3726
3.2V_1.27Hz,1.2700,36.0854,-431.3874
3.2V_1.27Hz,1.2700,60.8751,-303.6343
3.2V_1.27Hz,1.2700,52.6241,-272.9423
3.2V_1.27Hz,1.2700,43.8980,-291.9636
3.2V_1.27Hz,1.2700,43.6188,-442.6575
3.2V_1.27Hz,1.2700,51.3506,-313.1691
3.2V_1.27Hz,1.2700,45.6844,-439.1817
3.2V_1.27Hz,1.2700,50.2394,-402.9291
3.2V_1.27Hz,1.2700,27.2798,-288.4486
3.2V_1.27Hz,1.2700,41.9205,-388.7823
3.2V_1.27Hz,1.2700,53.0908,-135.1079
3.2V_1.27Hz,1.2700,22.4458,-463.7472
3.2V_1.27Hz,1.2700,60.2078,-239.2158
3.2V_1.27Hz,1.2700,43.7941,-203.1308
3.2V_1.27Hz,1.2700,23.6803,66.0427
3.2V_1.27Hz,1.2700,61.1169,-366.2638
3.2V_1.27Hz,1.2700,55.4278,-260.0644
3.2V_1.27Hz,1.2700,49.7620,-296.7397
3.2V_1.27Hz,1.2700,67.0006,-289.0963
3.2V_1.27Hz,1.2700,21.8330,-364.9131
3.2V_1.27Hz,1.2700,58.9619,-374.7861
3.2V_1.27Hz,1.2700,47.2684,-340.1799
3.2V_1.27Hz,1.2700,58.5673,-417.0024
3.2V_1.27Hz,1.2700,54.6661,-324.7699
3.2V_1.27Hz,1.2700,46.4024,-333.4278
3.2V_1.27Hz,1.2700,24.5876,-422.4920
3.2V_1.27Hz,1.2700,54.1670,-442.7673
3.2V_1.27Hz,1.2700,49.3765,-340.4584
3.2V_1.27Hz,1.2700,28.0119,-51.6161
3.2V_1.27Hz,1.2700,42.6814,-288.3645
3.2V_1.27Hz,1.2700,59.9305,-149.9162
3.2V_1.27Hz,1.2700,49.6573,-264.5830
3.2V_1.27Hz,1.2700,48.2670,-268.9391
3.2V_1.27Hz,1.2700,42.9892,-428.5971
3.2V_1.27Hz,1.2700,34.1573,-564.5532
3.2V_1.27Hz,1.2700,26.4787,-311.2852
3.2V_1.27Hz,1.2700,55.5272,-298.2045
3.2V_1.27Hz,1.2700,41.6895,-353.5787
3.2V_1.27Hz,1.2700,51.8006,-318.6982
3.2V_1.27Hz,1.2700,47.9044,-298.9715
3.2V_1.27Hz,1.2700,47.2916,-347.4076
3.2V_1.27Hz,1.2700,21.8963,-343.9954
3.2V_1.28Hz,1.2800,19.5565,502.4355
3.2V_1.28Hz,1.2800,13.3334,432.5817
3.2V_1.28Hz,1.2800,15.2986,447.6406
3.2V_1.28Hz,1.2800,19.6866,495.3209
3.2V_1.28Hz,1.2800,14.8774,457.8023
3.2V_1.28Hz,1.2800,16.4378,458.8520
3.2V_1.28Hz,1.2800,17.7544,478.2654
3.2V_1.28Hz,1.2800,17.9191,467.5999
3.2V_1.28Hz,1.2800,18.5305,483.6761
3.2V_1.28Hz,1.2800,20.9509,504.4783
3.2V_1.28Hz,1.2800,21.7103,513.4635
3.2V_1.28Hz,1.2800,16.9175,490.3922
3.2V_1.28Hz,1.2800,15.7731,467.8257
3.2V_1.28Hz,1.2800,20.9406,502.5636
3.2V_1.28Hz,1.2800,22.8610,518.2919
3.2V_1.28Hz,1.2800,25.3871,559.5675
3.2V_1.28Hz,1.2800,23.9892,546.2542
3.2V_1.28Hz,1.2800,16.1195,470.0616
3.2V_1.28Hz,1.2800,19.6398,463.5822
3.2V_1.28Hz,1.2800,27.6615,557.8493
3.2V_1.28Hz,1.2800,19.6438,526.3143
3.2V_1.28Hz,1.2800,17.9744,495.9918
3.2V_1.28Hz,1.2800,20.9952,506.2073
3.2V_1.28Hz,1.2800,26.8173,569.4250
3.2V_1.28Hz,1.2800,24.0192,529.5834
3.2V_1.28Hz,1.2800,30.3300,493.6239
3.2V_1.28Hz,1.2800,19.4815,413.7507
3.2V_1.28Hz,1.2800,19.4905,411.6911
3.2V_1.28Hz,1.2800,13.8464,326.2338
3.2V_1.28Hz,1.2800,9.5962,311.7182
3.2V_1.28Hz,1.2800,13.8219,439.0017
3.2V_1.28Hz,1.2800,15.1297,442.4863
3.2V_1.28Hz,1.2800,15.6558,471.6081
3.2V_1.28Hz,1.2800,20.0381,526.4542
3.2V_1.28Hz,1.2800,14.1088,502.9512
3.2V_1.28Hz,1.2800,16.5070,483.2727
3.2V_1.28Hz,1.2800,21.8931,530.0445
3.2V_1.28Hz,1.2800,25.1276,560.0885
3.2V_1.28Hz,1.2800,19.0987,508.0626
3.2V_1.28Hz,1.2800,3.9544,332.3813
3.2V_1.28Hz,1.2800,-6.0966,466.5204
3.2V_1.28Hz,1.2800,14.7348,385.5775
3.2V_1.28Hz,1.2800,24.6246,324.1310
3.2V_1.28Hz,1.2800,13.8107,392.5226
3.2V_1.28Hz,1.2800,10.0587,377.0773
3.2V_1.28Hz,1.2800,19.3026,489.4619
3.2V_1.28Hz,1.2800,19.7830,493.5174
3.2V_1.28Hz,1.2800,24.8178,416.5945
3.2V_1.28Hz,1.2800,9.4215,510.8233
3.2V_1.28Hz,1.2800,19.7135,508.2514
